001001111001	exerts	22
001001111001	deems	23
001001111001	owes	40
001001111001	stays	134
001001111001	became	703
001001111001	gets	1499
001001111001	remains	2430
001001111001	becomes	4060
001001111010	wanls	5
001001111010	withrespect	5
001001111010	resigns	5
001001111010	retreats	5
001001111010	authorizes	6
001001111010	subscribes	7
001001111010	reiterates	7
001001111010	transits	11
001001111010	choses	12
001001111010	threatens	13
001001111010	reacted	13
001001111010	forgets	13
001001111010	pretends	13
001001111010	navigates	18
001001111010	refuses	20
001001111010	attends	22
001001111010	listens	29
001001111010	ascribes	33
001001111010	resorts	34
001001111010	strives	35
001001111010	backtracks	38
001001111010	reacts	42
001001111010	ceases	45
001001111010	cares	52
001001111010	appeals	57
001001111010	commits	67
001001111010	utters	104
001001111010	hopes	117
001001111010	speaks	137
001001111010	desires	150
001001111010	promises	159
001001111010	manages	210
001001111010	responds	263
001001111010	converges	271
001001111010	suffices	278
001001111010	wishes	312
001001111010	expects	379
001001111010	seeks	392
001001111010	intends	399
001001111010	attaches	445
001001111010	decides	591
001001111010	continues	918
001001111010	relates	946
001001111010	failed	1362
001001111010	tries	1520
001001111010	wants	1584
001001111010	fails	1969
001001111010	needs	5623
001001111010	applies	2733
001001111011	correpond	5
001001111011	]*(	5
001001111011	bsr	5
001001111011	aspires	5
001001111011	esponds	6
001001111011	elonging	7
001001111011	spond	11
001001111011	elong	12
001001111011	espond	13
001001111011	purports	17
001001111011	alludes	18
001001111011	conformed	23
001001111011	reverts	26
001001111011	onds	32
001001111011	amounted	47
001001111011	adheres	61
001001111011	belonged	86
001001111011	pertains	146
001001111011	conforms	162
001001111011	corresponded	197
001001111011	tended	343
001001111011	ought	368
001001111011	contributes	840
001001111011	tends	1217
001001111011	belongs	1689
001001111011	led	1812
001001111011	leads	3135
001001111011	corresponds	4912
001001111011	refers	3146
001001111100	corespond	5
001001111100	behmg	5
001001111100	pertmn	5
001001111100	purport	17
001001111100	attest	22
001001111100	conspire	29
001001111100	pertain	168
001001111100	conform	412
001001111100	contribute	1879
001001111100	belong	2146
001001111100	tend	3068
001001111100	seem	4068
001001111100	correspond	4816
001001111100	lead	4276
0010011111010	trv	5
0010011111010	bnng	5
0010011111010	heave	7
0010011111010	aspire	9
0010011111010	referm	10
0010011111010	undergenerate	16
0010011111010	succumb	16
0010011111010	allude	21
0010011111010	surrender	38
0010011111010	subscribe	39
0010011111010	revert	48
0010011111010	cease	52
0010011111010	bother	70
0010011111010	refuse	80
0010011111010	strive	80
0010011111010	afford	135
0010011111010	adhere	147
0010011111010	react	150
0010011111010	stick	172
0010011111010	listen	185
0010011111010	resort	257
0010011111010	suffice	393
0010011111010	respond	709
0010011111010	continue	1919
0010011111010	refer	6658
0010011111010	try	3182
0010011111011	wmlt	5
0010011111011	strove	5
0010011111011	attemp	5
0010011111011	oolnt	5
0010011111011	confessed	5
0010011111011	wahl	7
0010011111011	incline	7
0010011111011	hesitate	36
0010011111011	pretend	60
0010011111011	wished	110
0010011111011	wanted	1010
0010011111011	intend	1053
0010011111011	wish	1490
0010011111011	hope	1811
0010011111011	want	5389
001001111110	hava	6
001001111110	need	15510
001001111110	nccd	7
0010011111110	committment	5
0010011111110	homage	6
0010011111110	ourself	7
0010011111110	caregivers	10
0010011111110	credence	16
0010011111110	recourse	146
0010011111110	ourselves	645
0010011111110	access	4789
0010011111110	rise	1520
0010011111111	participations	5
0010011111111	attemps	6
0010011111111	inebriate	7
0010011111111	methodologist	8
0010011111111	aversion	9
0010011111111	alms	15
0010011111111	impediment	42
0010011111111	exposure	144
0010011111111	appeal	342
0010011111111	aims	1158
0010011111111	attempt	3878
0010011111111	attempts	2531
0010100000	penetrated	5
0010100000	mistype	5
0010100000	havea	5
0010100000	endured	5
0010100000	recieved	6
0010100000	garbles	6
0010100000	becolne	8
0010100000	prowded	9
0010100000	expound	10
0010100000	ticked	11
0010100000	awaken	12
0010100000	aroused	13
0010100000	evaporate	21
0010100000	spawn	24
0010100000	undergone	110
0010100000	attracted	160
0010100000	shed	176
0010100000	remained	388
0010100000	received	1565
0010100000	remain	1903
0010100000	yield	2974
0010100000	become	4283
00101000010	conlain	6
00101000010	conrain	6
00101000010	offend	7
00101000010	contmn	8
00101000010	contam	8
00101000010	intermix	9
00101000010	reqmre	9
00101000010	contaln	11
00101000010	inhabit	15
00101000010	typify	16
00101000010	revolve	21
00101000010	plague	29
00101000010	embody	183
00101000010	evoke	192
00101000010	occupy	242
00101000010	subsume	262
00101000010	exceed	336
00101000010	undergo	390
00101000010	possess	432
00101000010	dominate	457
00101000010	violate	473
00101000010	comprise	509
00101000010	exhibit	1191
00101000010	constitute	1700
00101000010	share	2745
00101000010	contain	9313
001010000110	requite	5
001010000110	hawe	6
001010000110	havo	6
001010000110	requlre	6
001010000110	evince	10
001010000110	llave	11
001010000110	misclassify	16
001010000110	impede	24
001010000110	overwhelm	24
001010000110	implicate	33
001010000110	engender	34
001010000110	incur	72
001010000110	necessitate	95
001010000110	deserve	102
001010000110	presuppose	162
001010000110	preclude	170
001010000110	lend	230
001010000110	admit	331
001010000110	entail	344
001010000110	pose	566
001010000110	imply	800
001010000110	involve	2508
001010000110	require	6360
001010000111	precipitate	5
001010000111	usrl	5
001010000111	outvote	6
001010000111	obstruct	6
001010000111	disqualify	7
001010000111	afiect	8
001010000111	indude	10
001010000111	underpin	11
001010000111	whh	11
001010000111	inchlde	15
001010000111	proliferate	18
001010000111	inelude	19
001010000111	defy	20
001010000111	predefine	26
001010000111	resemble	320
001010000111	include	11222
00101000100	synchronise	6
00101000100	advertise	9
00101000100	mlow	9
00101000100	empower	10
00101000100	compel	13
00101000100	subcategorise	14
00101000100	discourage	34
00101000100	cater	59
00101000100	forbid	82
00101000100	prohibit	85
00101000100	subcategorize	122
00101000100	penalize	156
00101000100	encourage	257
00101000100	permit	965
00101000100	enable	1740
00101000100	allow	8094
00101000101	achive	5
00101000101	recite	5
00101000101	orchestrate	5
00101000101	ofier	5
00101000101	yiehl	6
00101000101	dispel	7
00101000101	connote	8
00101000101	adduce	8
00101000101	entice	8
00101000101	gtve	9
00101000101	provlde	9
00101000101	prowde	13
00101000101	forge	13
00101000101	glve	15
00101000101	provoke	26
00101000101	expend	30
00101000101	await	45
00101000101	exert	51
00101000101	furnish	57
00101000101	mislead	75
00101000101	attract	106
00101000101	impose	744
00101000101	receive	1362
00101000101	offer	1582
00101000101	give	9253
00101000101	provide	12867
00101000110	fullill	5
00101000110	cumulate	5
00101000110	perfbrm	6
00101000110	superimpose	7
00101000110	perlbrm	7
00101000110	reanalyse	7
00101000110	apprehend	7
00101000110	redress	9
00101000110	pertbrm	13
00101000110	operationalize	22
00101000110	ameliorate	44
00101000110	mitigate	65
00101000110	undertake	84
00101000110	circumvent	99
00101000110	attain	229
00101000110	alleviate	307
00101000110	pursue	462
00101000110	accomplish	604
00101000110	overcome	1253
00101000110	achieve	4833
00101000110	perform	6485
00101000111	polarize	5
00101000111	nake	6
00101000111	inake	7
00101000111	bolster	7
00101000111	lmild	7
00101000111	insulate	7
00101000111	lnake	8
00101000111	makc	9
00101000111	nlake	9
00101000111	nmke	11
00101000111	make	16790
00101000111	pick	1098
00101001000	8for	5
00101001000	forgo	6
00101001000	excise	10
00101001000	initialise	23
00101001000	consider	14167
00101001000	reconsider	98
001010010010	reorganise	5
001010010010	introdnce	5
001010010010	assigu	5
001010010010	subclassify	6
001010010010	exanune	6
001010010010	factorise	8
001010010010	endorse	10
001010010010	eschew	21
001010010010	dene	23
001010010010	deflne	27
001010010010	detine	27
001010010010	defer	60
001010010010	abbreviate	92
001010010010	encounter	415
001010010010	omit	491
001010010010	adopt	1627
001010010010	employ	2039
001010010010	define	8063
001010010010	introduce	4265
001010010011	descnbe	5
001010010011	redid	5
001010010011	folow	5
001010010011	reinsert	6
001010010011	ilhlstrate	7
001010010011	subsert	10
001010010011	reran	21
001010010011	revisit	46
001010010011	discuss	4898
001010010011	describe	11315
001010010100	kgc	5
001010010100	oiler	5
001010010100	recieve	6
001010010100	ficam	7
001010010100	topple	8
001010010100	flattens	20
001010010100	weed	52
001010010100	qualifies	60
001010010100	qualify	156
001010010100	serving	345
001010010100	carries	662
001010010100	serves	1444
001010010100	carry	1911
001010010100	serve	2776
001010010100	play	2619
001010010101	agglomerate	5
001010010101	ventilated	6
001010010101	takc	6
001010010101	obtmn	6
001010010101	reinstate	7
001010010101	extrapose	7
001010010101	penetrate	9
001010010101	delve	18
001010010101	disturb	34
001010010101	settle	103
001010010101	spend	247
001010010101	take	11956
001010010101	enter	1042
001010010110	transtbrm	5
001010010110	instill	5
001010010110	eind	5
001010010110	resubmit	6
001010010110	instantlate	6
001010010110	intertwine	6
001010010110	refocus	7
001010010110	reshape	7
001010010110	reapply	7
001010010110	inhale	7
001010010110	deaccent	7
001010010110	marginalize	8
001010010110	readjust	8
001010010110	relegate	9
001010010110	lexicalise	11
001010010110	tweak	12
001010010110	regroup	15
001010010110	enqueue	15
001010010110	reassign	16
001010010110	renormalize	16
001010010110	penalise	19
001010010110	vocalize	20
001010010110	deactivate	22
001010010110	sharpen	23
001010010110	modularize	24
001010010110	replan	24
001010010110	interprete	25
001010010110	threaten	27
001010010110	tabulate	27
001010010110	linearize	31
001010010110	inspire	33
001010010110	rename	37
001010010110	embrace	43
001010010110	equip	45
001010010110	memorize	49
001010010110	devote	53
001010010110	negate	58
001010010110	subtract	71
001010010110	percolate	79
001010010110	invent	89
001010010110	specialize	90
001010010110	generalise	96
001010010110	debug	100
001010010110	ascribe	104
001010010110	equate	107
001010010110	concatenate	109
001010010110	pronounce	118
001010010110	consume	146
001010010110	accumulate	165
001010010110	attend	169
001010010110	embed	175
001010010110	submit	201
001010010110	commit	211
001010010110	distribute	245
001010010110	supplement	252
001010010110	adjoin	260
001010010110	propagate	270
001010010110	invoke	278
001010010110	consult	295
001010010110	manage	442
001010010110	execute	471
001010010110	compose	567
001010010110	connect	807
001010010110	delete	830
001010010110	insert	919
001010010110	adapt	996
001010010110	bring	1011
001010010110	align	1022
001010010110	generalize	1074
001010010110	ignore	1127
001010010110	attach	1178
001010010110	associate	1240
001010010110	relate	1516
001010010110	replace	1766
001010010110	write	2531
001010010110	return	2547
001010010110	assign	3652
001010010110	add	5413
001010010110	apply	7198
001010010111	distingnish	5
001010010111	vaned	5
001010010111	erentiate	5
001010010111	bleach	5
001010010111	ationship	6
001010010111	renew	6
001010010111	largeur	6
001010010111	untangle	6
001010010111	distinquish	6
001010010111	misanalyze	6
001010010111	disarnbiguate	6
001010010111	juxtapose	7
001010010111	permeate	7
001010010111	allay	7
001010010111	dcal	7
001010010111	adjudicate	7
001010010111	arbitrate	8
001010010111	psnd	9
001010010111	amalgamate	9
001010010111	lemmatise	13
001010010111	parallelize	14
001010010111	harmonize	17
001010010111	demarcate	18
001010010111	recombine	21
001010010111	commence	39
001010010111	conflate	81
001010010111	negotiate	94
001010010111	mediate	97
001010010111	utilise	103
001010010111	interpolate	106
001010010111	navigate	144
001010010111	differentiate	427
001010010111	discriminate	471
001010010111	unify	697
001010010111	communicate	844
001010010111	analyse	857
001010010111	treat	1963
001010010111	thank	2484
001010010111	distinguish	3691
001010010111	combine	3436
00101001100	llnd	5
00101001100	forestall	5
00101001100	interject	5
00101001100	markovize	5
00101001100	punctuate	5
00101001100	pretag	5
00101001100	repackage	5
00101001100	dlsamblguate	5
00101001100	internalize	5
00101001100	troubleshoot	6
00101001100	curate	6
00101001100	reopen	6
00101001100	ontologize	6
00101001100	uphold	6
00101001100	deprive	7
00101001100	disentangle	7
00101001100	accentuate	7
00101001100	overspecify	7
00101001100	fulflll	7
00101001100	awfid	8
00101001100	surmount	8
00101001100	relocate	8
00101001100	salvage	9
00101001100	prioritise	9
00101001100	tokenise	9
00101001100	enlist	9
00101001100	downweight	10
00101001100	reprocess	10
00101001100	lengthen	10
00101001100	handcraft	10
00101001100	forego	10
00101001100	reconfigure	11
00101001100	elide	11
00101001100	disseminate	12
00101001100	reclassify	12
00101001100	circumscribe	13
00101001100	operationalise	14
00101001100	systematize	14
00101001100	decouple	17
00101001100	amplify	17
00101001100	disfavor	18
00101001100	contemplate	20
00101001100	glean	21
00101001100	condense	24
00101001100	reintroduce	25
00101001100	consolidate	30
00101001100	transliterate	32
00101001100	categorise	32
00101001100	visualise	33
00101001100	individuate	38
00101001100	solicit	41
00101001100	imitate	41
00101001100	axiomatize	41
00101001100	synchronize	47
00101001100	assimilate	52
00101001100	absorb	56
00101001100	emulate	76
00101001100	diagnose	81
00101001100	discern	86
00101001100	disallow	100
00101001100	suppress	100
00101001100	accomodate	101
00101001100	transcribe	111
00101001100	synthesize	132
00101001100	uncover	138
00101001100	visualize	146
00101001100	decode	149
00101001100	browse	160
00101001100	comprehend	167
00101001100	recognise	196
00101001100	categorize	231
00101001100	isolate	268
00101001100	enumerate	322
00101001100	manipulate	388
00101001100	gather	423
00101001100	organize	478
00101001100	simulate	545
00101001100	accommodate	638
00101001100	exclude	663
00101001100	recover	739
00101001100	locate	751
00101001100	convert	882
00101001100	discover	1016
00101001100	annotate	1083
00101001100	prevent	1124
00101001100	integrate	1260
00101001100	eliminate	1350
00101001100	retrieve	1374
00101001100	disambiguate	1381
00101001100	acquire	1387
00101001100	collect	1399
00101001100	interpret	1781
00101001100	incorporate	2061
00101001100	detect	2066
00101001100	translate	2075
00101001100	classify	2229
00101001100	solve	2352
00101001100	resolve	2465
00101001100	recognize	2973
00101001100	avoid	3453
00101001100	learn	3559
00101001100	handle	4787
00101001100	identify	8215
00101001100	extract	5720
0010100110100	ymd	5
0010100110100	bmld	5
0010100110100	outsource	5
0010100110100	interpose	8
0010100110100	reimplement	8
0010100110100	disprefer	14
0010100110100	impart	14
0010100110100	synthesise	15
0010100110100	overthrow	21
0010100110100	tolerate	84
0010100110100	elicit	238
0010100110100	initiate	298
0010100110100	deliver	350
0010100110100	induce	770
0010100110100	derive	2608
0010100110100	produce	8686
0010100110100	generate	8182
0010100110101	mke	5
0010100110101	ohtain	5
0010100110101	huild	5
0010100110101	retarget	5
0010100110101	predetermine	5
0010100110101	contextualize	5
0010100110101	economize	6
0010100110101	computerize	6
0010100110101	amass	6
0010100110101	sasebo	6
0010100110101	city3	7
0010100110101	criticise	8
0010100110101	erect	11
0010100110101	descrlbe	12
0010100110101	acquaint	12
0010100110101	dedicate	13
0010100110101	educate	13
0010100110101	preselect	16
0010100110101	buihl	19
0010100110101	inject	21
0010100110101	deploy	95
0010100110101	populate	109
0010100110101	assemble	199
0010100110101	devise	317
0010100110101	conduct	572
0010100110101	compile	615
0010100110101	formulate	694
0010100110101	draw	1306
0010100110101	implement	2228
0010100110101	train	3359
0010100110101	develop	3599
0010100110101	construct	4534
0010100110101	create	4881
0010100110101	build	5388
0010100110110	reduplicate	5
0010100110110	valuate	5
0010100110110	anmyze	5
0010100110110	familiarise	5
0010100110110	tlnd	6
0010100110110	reclaim	6
0010100110110	deternline	6
0010100110110	syllabify	9
0010100110110	estabhsh	9
0010100110110	topicalize	9
0010100110110	mechanize	10
0010100110110	precompile	12
0010100110110	oversee	13
0010100110110	fmd	15
0010100110110	familiarize	23
0010100110110	tind	23
0010100110110	sustain	40
0010100110110	flnd	58
0010100110110	emphasise	64
0010100110110	foresee	72
0010100110110	realise	89
0010100110110	lind	142
0010100110110	declare	152
0010100110110	posit	225
0010100110110	deduce	284
0010100110110	prune	372
0010100110110	acknowledge	433
0010100110110	emphasize	560
0010100110110	realize	1148
0010100110110	reach	1155
0010100110110	maintain	1385
0010100110110	infer	1764
0010100110110	establish	1796
0010100110110	find	12340
0010100110110	get	7215
0010100110110	obtain	5901
0010100110111	reconstitute	5
0010100110111	outrank	5
0010100110111	pronominalise	5
0010100110111	hlghhght	5
0010100110111	omotte	5
0010100110111	misrecognize	6
0010100110111	downplay	6
0010100110111	reweight	7
0010100110111	rederive	7
0010100110111	symmetrize	7
0010100110111	acheive	7
0010100110111	repeal	7
0010100110111	retag	7
0010100110111	qive	8
0010100110111	romanize	9
0010100110111	discretize	9
0010100110111	dissect	9
0010100110111	perturb	10
0010100110111	exaggerate	10
0010100110111	precompute	11
0010100110111	truncate	12
0010100110111	distill	13
0010100110111	localise	14
0010100110111	peruse	14
0010100110111	coindex	15
0010100110111	halve	16
0010100110111	pluralize	16
0010100110111	regenerate	16
0010100110111	elevate	16
0010100110111	thaw	19
0010100110111	quantize	19
0010100110111	reparse	19
0010100110111	refashion	21
0010100110111	supplant	21
0010100110111	binarize	24
0010100110111	asses	24
0010100110111	recalculate	25
0010100110111	detach	28
0010100110111	disable	28
0010100110111	transduce	30
0010100110111	tighten	31
0010100110111	unpack	32
0010100110111	relabel	32
0010100110111	rearrange	38
0010100110111	notify	39
0010100110111	reestimate	45
0010100110111	permute	45
0010100110111	rebuild	47
0010100110111	recompute	47
0010100110111	extrapolate	50
0010100110111	loosen	56
0010100110111	allocate	61
0010100110111	tokenize	69
0010100110111	rerank	76
0010100110111	lexicalize	97
0010100110111	borrow	100
0010100110111	disregard	122
0010100110111	compress	125
0010100110111	restore	126
0010100110111	reorder	128
0010100110111	inspect	152
0010100110111	arrange	185
0010100110111	tailor	202
0010100110111	promote	260
0010100110111	initialize	270
0010100110111	reconstruct	280
0010100110111	decompose	319
0010100110111	relax	331
0010100110111	normalize	390
0010100110111	prepare	416
0010100110111	adjust	490
0010100110111	discard	502
0010100110111	divide	853
0010100110111	remove	1958
0010100110111	calculate	2205
0010100110111	keep	2222
0010100110111	choose	4349
0010100110111	select	5501
0010100110111	compute	4434
001010011100	detenmne	5
001010011100	alienate	5
001010011100	conceptualise	5
001010011100	unravel	6
001010011100	personify	6
001010011100	postmodify	6
001010011100	certify	7
001010011100	ewduate	7
001010011100	deterlnine	7
001010011100	deternfine	24
001010011100	pinpoint	103
001010011100	gauge	133
001010011100	appreciate	135
001010011100	ascertain	137
001010011100	verify	904
001010011100	assess	1150
001010011100	predict	2513
001010011100	decide	2611
001010011100	determine	9041
001010011100	understand	3089
001010011101	rene	5
001010011101	retranslate	5
001010011101	colnpare	5
001010011101	extricate	5
001010011101	reannotate	5
001010011101	evahlate	5
001010011101	rationalize	5
001010011101	gagged	5
001010011101	reassemble	5
001010011101	rescan	5
001010011101	vindicate	6
001010011101	downsample	6
001010011101	regularise	7
001010011101	relativize	7
001010011101	finalize	8
001010011101	evahmte	8
001010011101	retype	8
001010011101	reassess	8
001010011101	automatize	9
001010011101	rescale	9
001010011101	rethink	9
001010011101	retrace	9
001010011101	customise	9
001010011101	parametrize	9
001010011101	scrutinize	10
001010011101	equalize	10
001010011101	ewfluate	10
001010011101	reexamine	11
001010011101	lighten	11
001010011101	recapture	12
001010011101	deceive	13
001010011101	deepen	14
001010011101	redistribute	15
001010011101	sidestep	16
001010011101	endow	16
001010011101	segregate	17
001010011101	reanalyze	18
001010011101	streamline	18
001010011101	disclose	21
001010011101	amend	23
001010011101	lemmatize	26
001010011101	deline	27
001010011101	corroborate	30
001010011101	reorganize	32
001010011101	regularize	33
001010011101	recapitulate	35
001010011101	prioritize	35
001010011101	normalise	35
001010011101	reinterpret	36
001010011101	restate	37
001010011101	recreate	41
001010011101	formalise	41
001010011101	rectify	41
001010011101	situate	43
001010011101	subdivide	45
001010011101	substantiate	46
001010011101	restructure	46
001010011101	parameterize	46
001010011101	configure	47
001010011101	organise	48
001010011101	confront	50
001010011101	calibrate	51
001010011101	defend	52
001010011101	standardize	59
001010011101	elucidate	60
001010011101	optimise	65
001010011101	rescore	79
001010011101	confine	80
001010011101	reconcile	80
001010011101	retrain	90
001010011101	redefine	92
001010011101	postpone	93
001010011101	strengthen	102
001010011101	enlarge	102
001010011101	customize	109
001010011101	summarise	118
001010011101	reformulate	120
001010011101	replicate	131
001010011101	exemplify	179
001010011101	reproduce	195
001010011101	enrich	257
001010011101	revise	305
001010011101	validate	356
001010011101	tackle	364
001010011101	formalize	398
001010011101	quantify	401
001010011101	justify	429
001010011101	motivate	446
001010011101	highlight	484
001010011101	clarify	577
001010011101	refine	587
001010011101	augment	614
001010011101	summarize	872
001010011101	expand	1200
001010011101	restrict	1485
001010011101	analyze	2127
001010011101	explore	2200
001010011101	examine	2362
001010011101	explain	2626
001010011101	investigate	2729
001010011101	extend	2811
001010011101	illustrate	2815
001010011101	evaluate	5343
001010011101	compare	5214
001010011110	standardise	5
001010011110	retokenise	5
001010011110	solidify	5
001010011110	mantain	5
001010011110	oversimplify	6
001010011110	reinvent	6
001010011110	jeopardize	7
001010011110	preempt	7
001010011110	contaminate	8
001010011110	trivialize	8
001010011110	remediate	8
001010011110	disambignate	8
001010011110	curtail	10
001010011110	heighten	10
001010011110	aggravate	10
001010011110	magnify	10
001010011110	recompile	12
001010011110	inflate	14
001010011110	supersede	15
001010011110	underperform	15
001010011110	counterbalance	17
001010011110	worsen	18
001010011110	misinterpret	18
001010011110	supervise	19
001010011110	regain	22
001010011110	hinder	24
001010011110	expedite	27
001010011110	pave	28
001010011110	undermine	29
001010011110	counteract	29
001010011110	impair	29
001010011110	hamper	32
001010011110	lessen	35
001010011110	blur	35
001010011110	disrupt	37
001010011110	distort	38
001010011110	steer	40
001010011110	widen	40
001010011110	relieve	46
001010011110	obviate	46
001010011110	surpass	57
001010011110	overfit	58
001010011110	outweigh	58
001010011110	deteriorate	58
001010011110	diminish	61
001010011110	broaden	72
001010011110	shorten	82
001010011110	accelerate	85
001010011110	maximise	87
001010011110	minimise	88
001010011110	complicate	113
001010011110	hurt	212
001010011110	degrade	246
001010011110	automate	300
001010011110	alter	504
001010011110	optimize	615
001010011110	outperform	720
001010011110	simplify	756
001010011110	enhance	863
001010011110	maximize	924
001010011110	minimize	963
001010011110	facilitate	1289
001010011110	affect	2290
001010011110	improve	6653
001010011110	reduce	4946
001010011111	recoguise	5
001010011111	conrm	5
001010011111	supercede	5
001010011111	schematize	5
001010011111	misrepresent	6
001010011111	deform	6
001010011111	discredit	6
001010011111	occlude	7
001010011111	preceed	7
001010011111	recycle	8
001010011111	appraise	8
001010011111	attune	8
001010011111	pervade	9
001010011111	arouse	10
001010011111	enact	11
001010011111	disconfirm	11
001010011111	withstand	11
001010011111	specialise	11
001010011111	canonicalize	11
001010011111	reect	13
001010011111	upload	14
001010011111	nullify	15
001010011111	modulate	16
001010011111	evade	17
001010011111	conceal	18
001010011111	straddle	19
001010011111	transcend	20
001010011111	interrogate	23
001010011111	neutralize	26
001010011111	underspecify	26
001010011111	codify	27
001010011111	sanction	28
001010011111	outnumber	29
001010011111	symbolize	29
001010011111	overrule	32
001010011111	factorize	34
001010011111	portray	34
001010011111	illuminate	34
001010011111	conceptualize	42
001010011111	underly	42
001010011111	overlook	47
001010011111	prescribe	50
001010011111	outscope	52
001010011111	surround	55
001010011111	verbalize	56
001010011111	invalidate	60
001010011111	delineate	64
001010011111	enclose	69
001010011111	encapsulate	73
001010011111	localize	76
001010011111	explicate	79
001010011111	fulfil	91
001010011111	depict	98
001010011111	reinforce	100
001010011111	accompany	117
001010011111	confuse	118
001010011111	characterise	119
001010011111	contradict	148
001010011111	encompass	149
001010011111	underlie	150
001010011111	delimit	172
001010011111	obey	249
001010011111	render	265
001010011111	override	267
001010011111	designate	283
001010011111	fulfill	289
001010011111	govern	325
001010011111	enforce	400
001010011111	instantiate	451
001010011111	preserve	550
001010011111	precede	714
001010011111	utilize	835
001010011111	constrain	1098
001010011111	characterize	1204
001010011111	convey	1250
001010011111	exploit	1388
001010011111	encode	1990
001010011111	satisfy	2170
001010011111	modify	2202
001010011111	reflect	2414
001010011111	denote	3212
001010011111	capture	3676
001010011111	specify	3714
001010011111	express	3975
001010011111	represent	10004
0010101000	{}).	6
0010101000	reconfirm	6
0010101000	signify	116
0010101000	insure	129
0010101000	dictate	139
0010101000	assure	160
0010101000	reveal	587
0010101000	confirm	884
0010101000	guarantee	932
0010101000	ensure	1945
0010101000	indicate	6074
0010101000	indicating	2646
0010101001	sff	5
0010101001	sugest	6
0010101001	demonstrate	2275
0010101001	showed	3215
0010101001	suggest	3656
0010101001	show	14812
00101010100	alrea	5
00101010100	tropicale	5
00101010100	enacts	7
00101010100	kllow	7
00101010100	inquires	8
00101010100	disapprove	8
00101010100	regrets	15
00101010100	wonders	22
00101010100	complained	23
00101010100	wanna	24
00101010100	wondered	39
00101010100	worry	137
00101010100	wonder	183
00101010100	knew	358
00101010100	thinks	372
00101010100	knows	1673
00101010100	think	2839
00101010100	know	6217
00101010101	shreds	5
00101010101	reaffirm	5
00101010101	bowman	5
00101010101	transact	5
00101010101	overpower	5
00101010101	10e	5
00101010101	concretize	5
00101010101	lament	5
00101010101	recogmze	5
00101010101	unwind	5
00101010101	perfom	5
00101010101	jingo	5
00101010101	immobile	6
00101010101	unplug	6
00101010101	gmn	6
00101010101	retell	6
00101010101	legislate	6
00101010101	contravene	6
00101010101	boast	7
00101010101	revoke	7
00101010101	take_duration	7
00101010101	stabilise	7
00101010101	category2	7
00101010101	gct	7
00101010101	seam	7
00101010101	detain	8
00101010101	geven	8
00101010101	arg9	9
00101010101	reassure	9
00101010101	prolong	9
00101010101	yuu	10
00101010101	dfw	10
00101010101	crush	10
00101010101	abduce	10
00101010101	grumble	10
00101010101	repay	10
00101010101	entitle	11
00101010101	confess	12
00101010101	testify	12
00101010101	ascend	12
00101010101	indict	13
00101010101	sneeze	13
00101010101	relinquish	14
00101010101	sprinkle	14
00101010101	displace	14
00101010101	abduct	15
00101010101	shout	15
00101010101	toss	16
00101010101	city2	17
00101010101	forgive	17
00101010101	moan	19
00101010101	plead	19
00101010101	drown	20
00101010101	restrain	22
00101010101	punish	23
00101010101	inquire	27
00101010101	impress	27
00101010101	urge	28
00101010101	chew	29
00101010101	lye	29
00101010101	dissolve	32
00101010101	dislike	32
00101010101	complain	33
00101010101	reiterate	34
00101010101	affirm	41
00101010101	concede	43
00101010101	warn	50
00101010101	advise	53
00101010101	remind	84
00101010101	republish	112
00101010101	deny	126
00101010101	marry	134
00101010101	convince	138
00101010101	forget	169
00101010101	hear	389
00101010101	assert	413
00101010101	remember	477
00101010101	imagine	692
00101010101	bc	864
00101010101	tell	1417
00101010101	say	6699
00101010101	prove	1477
00101010110	theorize	5
00101010110	assulne	7
00101010110	befieve	8
00101010110	beheve	14
00101010110	surmise	26
00101010110	assmne	36
00101010110	hypothesise	51
00101010110	contend	118
00101010110	presume	127
00101010110	speculate	132
00101010110	stipulate	151
00101010110	insist	171
00101010110	anticipate	298
00101010110	suspect	445
00101010110	hypothesize	578
00101010110	feel	984
00101010110	observe	1734
00101010110	conclude	1928
00101010110	argue	1958
00101010110	assume	7615
00101010110	believe	5042
001010101110	contrive	7
001010101110	deem	40
001010101110	undertook	55
001010101110	envision	106
001010101110	envisage	133
001010101110	advocate	145
001010101110	recommend	210
001010101110	postulate	337
001010101110	seek	765
001010101110	prefer	1232
001010101110	chose	1546
001010101110	propose	4914
001010101110	expect	4036
001010101111	beleive	5
001010101111	docum	5
001010101111	considcr	5
001010101111	reattach	5
001010101111	biochemist	5
001010101111	beliew	6
001010101111	snail	8
001010101111	jolt	9
001010101111	dub	11
001010101111	llso	13
001010101111	distrust	14
001010101111	overcame	14
001010101111	notate	20
001010101111	amid	22
001010101111	call	6946
001010101111	ran	1307
001010110	sheldon	5
001010110	pieter	5
001010110	lefine	5
001010110	shinmeikai	5
001010110	stenstrsm	5
001010110	eppudu	7
001010110	hwe	7
001010110	scri	9
001010110	4see	9
001010110	mgh	10
001010110	toukyou	10
001010110	dinh	11
001010110	ssee	16
001010110	1see	18
001010110	liven	21
001010110	see	23695
0010101110	3notice	5
0010101110	2notice	5
0010101110	13note	5
0010101110	sinko	5
0010101110	nole	5
0010101110	znote	5
0010101110	inote	6
0010101110	gests	6
0010101110	enote	7
0010101110	10note	7
0010101110	11note	7
